frame,timestamp_s,segment,track_3d_mean_mm,track_3d_rmse_mm,stereo_left_track_2d_mean_px,stereo_left_track_2d_rmse_px,stereo_right_track_2d_mean_px,stereo_right_track_2d_rmse_px
7,0.23333333333333334,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
15,0.5,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
23,0.7666666666666667,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
31,1.0333333333333334,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
39,1.3,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
47,1.5666666666666667,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.563974142074585,6.246277809143066,3.415257692337036,6.100155830383301
55,1.8333333333333333,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.563974142074585,6.246277809143066,3.528162717819214,6.204383850097656
63,2.1,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.563974142074585,6.246277809143066,3.528162717819214,6.204383850097656
71,2.3666666666666667,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.563974142074585,6.246277809143066,3.415257692337036,6.100155830383301
79,2.6333333333333333,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.528604030609131,6.20439338684082
87,2.9,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.528604030609131,6.20439338684082
95,3.1666666666666665,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
103,3.433333333333333,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
111,3.7,assimilation_0_79_percent,0.418520450592041,0.7294168472290039,3.9860947132110596,6.904357433319092,3.9321722984313965,6.859062671661377
119,3.966666666666667,assimilation_0_79_percent,0.3818410336971283,0.6368668079376221,3.8356642723083496,6.615286350250244,3.7802839279174805,6.562481880187988
127,4.233333333333333,assimilation_0_79_percent,0.37219443917274475,0.5940743088722229,3.726944923400879,6.164762496948242,3.670560359954834,6.112843990325928
135,4.5,assimilation_0_79_percent,0.3999517261981964,0.6079424023628235,4.0429768562316895,6.24676513671875,3.9894027709960938,6.199186325073242
143,4.766666666666667,assimilation_0_79_percent,0.40525782108306885,0.6077805757522583,4.128993034362793,6.290011882781982,4.075433731079102,6.241116046905518
151,5.033333333333333,assimilation_0_79_percent,0.4014384150505066,0.6051536202430725,4.147665977478027,6.298220157623291,4.097026348114014,6.242183685302734
159,5.3,assimilation_0_79_percent,0.4037858843803406,0.6079409718513489,4.173134803771973,6.336490631103516,4.119360446929932,6.280447483062744
167,5.566666666666666,assimilation_0_79_percent,0.40665504336357117,0.6125155687332153,4.157712936401367,6.371616840362549,4.101062774658203,6.3113603591918945
175,5.833333333333333,assimilation_0_79_percent,0.42208966612815857,0.6504853963851929,4.243539810180664,6.58723783493042,4.174152851104736,6.500827312469482
183,6.1,assimilation_0_79_percent,0.43113309144973755,0.6469165682792664,4.342343807220459,6.643526077270508,4.279694557189941,6.578158855438232
191,6.366666666666666,assimilation_0_79_percent,0.4657886326313019,0.7535629272460938,4.471104145050049,7.222072124481201,4.393822193145752,7.111700057983398
199,6.633333333333334,assimilation_0_79_percent,0.4408513009548187,0.672907829284668,4.132012367248535,6.620438575744629,4.067602157592773,6.546966552734375
207,6.9,assimilation_0_79_percent,0.4289965033531189,0.6422341465950012,4.162769794464111,6.454130172729492,4.100428581237793,6.377161979675293
215,7.166666666666667,assimilation_0_79_percent,0.5177590250968933,0.6796779632568359,5.1523756980896,6.8624043464660645,5.0623650550842285,6.75467586517334
223,7.433333333333334,assimilation_0_79_percent,0.6176433563232422,0.7844703197479248,6.167701244354248,8.011361122131348,5.673475742340088,7.2409186363220215
231,7.7,assimilation_0_79_percent,0.613938570022583,0.8567947745323181,5.350431442260742,7.384963512420654,5.247150421142578,7.275732040405273
239,7.966666666666667,assimilation_0_79_percent,0.5895079970359802,0.9482350945472717,4.869405746459961,7.63308048248291,5.717829704284668,9.47902774810791
247,8.233333333333333,assimilation_0_79_percent,0.5757311582565308,0.9200713038444519,4.869349479675293,7.903327941894531,5.5171799659729,9.055715560913086
255,8.5,assimilation_0_79_percent,0.5764238238334656,0.910556435585022,4.881500720977783,7.844271659851074,5.500173568725586,8.928162574768066
263,8.766666666666667,assimilation_0_79_percent,0.5405205488204956,0.8034749627113342,4.88262414932251,7.85205078125,5.075558662414551,7.9878153800964355
271,9.033333333333333,assimilation_0_79_percent,0.5340214371681213,0.803999662399292,4.824676036834717,7.736439228057861,5.0853190422058105,7.998773097991943
279,9.3,assimilation_0_79_percent,1.1439863443374634,1.480079174041748,11.058168411254883,15.067028999328613,10.900935173034668,14.919174194335938
287,9.566666666666666,assimilation_0_79_percent,1.5349143743515015,1.9188416004180908,16.12015724182129,21.279701232910156,15.947566986083984,21.218061447143555
295,9.833333333333334,assimilation_0_79_percent,1.4777382612228394,1.8741196393966675,15.297614097595215,20.744352340698242,15.107147216796875,20.492067337036133
