camera,frame,segment,filename,psnr_full_db,ssim_full,psnr_tissue_db,ssim_tissue,psnr_tissue_layer_db,ssim_tissue_layer,lpips_tissue_layer_alex_v0.1,tissue_pixels,tissue_union_crop_width,tissue_union_crop_height
stereo_left,7,assimilation_0_79_percent,000007.png,9.613957556783905,0.28913265466690063,29.185612318825832,0.7952938079833984,23.082953126075537,0.8564856648445129,0.41620245575904846,779925,1308,1109
stereo_left,15,assimilation_0_79_percent,000015.png,9.613957556783905,0.28913265466690063,29.185612318825832,0.7952938079833984,23.082953126075537,0.8564856648445129,0.41620245575904846,779925,1308,1109
stereo_left,23,assimilation_0_79_percent,000023.png,9.613957556783905,0.28913265466690063,29.185612318825832,0.7952938079833984,23.082953126075537,0.8564856648445129,0.41620245575904846,779925,1308,1109
stereo_left,31,assimilation_0_79_percent,000031.png,9.613957556783905,0.28913265466690063,29.185612318825832,0.7952938079833984,23.082953126075537,0.8564856648445129,0.41620245575904846,779925,1308,1109
stereo_left,39,assimilation_0_79_percent,000039.png,9.614056439775036,0.28908655047416687,29.184294333924264,0.7953462600708008,23.041023483602476,0.8563910722732544,0.4161628782749176,779698,1308,1109
stereo_left,47,assimilation_0_79_percent,000047.png,9.620761752531253,0.2883855402469635,29.169388121215615,0.7956072688102722,22.43121725656875,0.8545241355895996,0.41682037711143494,776233,1308,1109
stereo_left,55,assimilation_0_79_percent,000055.png,9.625036675693192,0.2870633602142334,29.11680035840352,0.7956192493438721,21.261464404544746,0.8501378893852234,0.41977235674858093,768491,1308,1109
stereo_left,63,assimilation_0_79_percent,000063.png,9.597523674477626,0.28620222210884094,29.025051251260447,0.7955319285392761,20.171329858216545,0.8451309204101562,0.421990305185318,759621,1308,1109
stereo_left,71,assimilation_0_79_percent,000071.png,9.563070680787627,0.285324364900589,28.868044673024183,0.7946570515632629,19.51652543755616,0.8409698605537415,0.42362725734710693,752856,1308,1109
stereo_left,79,assimilation_0_79_percent,000079.png,9.540818714177208,0.28481781482696533,28.70986679740746,0.7945930361747742,19.157328311964932,0.8387258648872375,0.4251343011856079,748836,1308,1109
stereo_left,87,assimilation_0_79_percent,000087.png,9.535400763870479,0.28469759225845337,28.66280309836718,0.7945855855941772,19.082832817866958,0.8382301330566406,0.42570334672927856,747935,1308,1109
stereo_left,95,assimilation_0_79_percent,000095.png,9.535427512631431,0.284721702337265,28.66402137138522,0.7945599555969238,19.093883161855377,0.8383440375328064,0.4253859519958496,748127,1308,1109
stereo_left,103,assimilation_0_79_percent,000103.png,9.535495548265844,0.2847394347190857,28.671333726959787,0.7944678664207458,19.113045649858833,0.8385155200958252,0.42497897148132324,748445,1308,1109
stereo_left,111,assimilation_0_79_percent,000111.png,9.535524914403165,0.284762978553772,28.674647236812348,0.7944717407226562,19.127627055567856,0.8386684656143188,0.4249137043952942,748676,1308,1109
stereo_left,119,assimilation_0_79_percent,000119.png,9.535519680819597,0.2847782373428345,28.68034115627621,0.7945058345794678,19.133331224713718,0.8387506604194641,0.4245203137397766,748761,1308,1109
stereo_left,127,assimilation_0_79_percent,000127.png,9.534537332582989,0.2847751975059509,28.687727408224333,0.7946548461914062,19.121197209723746,0.83873051404953,0.4248376488685608,748596,1308,1109
stereo_left,135,assimilation_0_79_percent,000135.png,9.53362757222194,0.28496164083480835,28.701164994088202,0.7954461574554443,19.13792941069444,0.8392443656921387,0.4252166748046875,748467,1308,1109
stereo_left,143,assimilation_0_79_percent,000143.png,9.532454466161617,0.2854394018650055,28.740964324620414,0.7968084812164307,19.169845472148193,0.8402825593948364,0.4252144396305084,748071,1308,1109
stereo_left,151,assimilation_0_79_percent,000151.png,9.529738679259514,0.2858811020851135,28.589949462114625,0.7974022030830383,19.195459354660315,0.8416794538497925,0.4246591329574585,747671,1308,1108
stereo_left,159,assimilation_0_79_percent,000159.png,9.520407581943546,0.2842238247394562,27.696253705195005,0.7938065528869629,19.138444822268998,0.8413372039794922,0.4254299998283386,747254,1308,1108
stereo_left,167,assimilation_0_79_percent,000167.png,9.505817116478097,0.28188806772232056,26.152062325081037,0.7893354892730713,18.984423268204345,0.8388898968696594,0.4269530773162842,746913,1307,1107
stereo_left,175,assimilation_0_79_percent,000175.png,9.489432777056894,0.28006497025489807,24.746041550564435,0.7847166061401367,18.80394749025671,0.8362174034118652,0.4297668933868408,746543,1306,1106
stereo_left,183,assimilation_0_79_percent,000183.png,9.476135338554343,0.2793416380882263,23.73138383791588,0.7825483083724976,18.665986863537164,0.8354291319847107,0.4310334324836731,746345,1306,1105
stereo_left,191,assimilation_0_79_percent,000191.png,9.46569068112248,0.27841925621032715,23.031376181164624,0.7798382043838501,18.561930006316945,0.8346167206764221,0.4324561357498169,746118,1307,1103
stereo_left,199,assimilation_0_79_percent,000199.png,9.459176110143515,0.277791291475296,22.58354251155825,0.7781816720962524,18.49764788165032,0.8344773650169373,0.4376455545425415,746061,1308,1102
stereo_left,207,assimilation_0_79_percent,000207.png,9.456734735225657,0.2771463692188263,22.38859645821218,0.7767459154129028,18.472455112706843,0.8339119553565979,0.4383915066719055,745827,1306,1101
stereo_left,215,assimilation_0_79_percent,000215.png,9.429951924177924,0.2759743928909302,21.80974892642378,0.7748256921768188,18.253682027057646,0.8326430916786194,0.441658079624176,744256,1308,1100
stereo_left,223,assimilation_0_79_percent,000223.png,9.355293315199443,0.2716691792011261,19.927152538675333,0.7638660669326782,17.529098352168955,0.8266303539276123,0.4475252628326416,743227,1315,1099
stereo_left,231,assimilation_0_79_percent,000231.png,9.272666720876394,0.2662670314311981,18.33106623130344,0.7506203651428223,16.77997213377608,0.818797767162323,0.45598268508911133,742034,1324,1096
stereo_left,239,assimilation_0_79_percent,000239.png,9.22939192872745,0.26240766048431396,17.551990921623585,0.742079496383667,16.42003309012662,0.8143391013145447,0.45569270849227905,739869,1328,1093
stereo_left,247,assimilation_0_79_percent,000247.png,9.223595245555071,0.2607320249080658,17.227072093047223,0.7378494143486023,16.363624944356992,0.813434362411499,0.4538962244987488,739778,1328,1088
stereo_left,255,assimilation_0_79_percent,000255.png,9.225807183317894,0.26000091433525085,17.105491602668984,0.7358074188232422,16.369229853051813,0.8129957318305969,0.46208059787750244,739804,1326,1083
stereo_left,263,assimilation_0_79_percent,000263.png,9.22784526347513,0.25944653153419495,17.06408962139548,0.7347912192344666,16.38270545268296,0.8129009008407593,0.4610435366630554,739655,1325,1081
stereo_left,271,assimilation_0_79_percent,000271.png,9.229632010587508,0.2591102123260498,17.046693176836683,0.7341115474700928,16.39667320013877,0.812781035900116,0.4607480764389038,739707,1324,1080
stereo_left,279,assimilation_0_79_percent,000279.png,9.18161276359951,0.2550314664840698,16.8604905834276,0.731350839138031,15.9501118523459,0.8062073588371277,0.47297537326812744,730150,1324,1080
stereo_left,287,assimilation_0_79_percent,000287.png,9.131865217707366,0.2559329569339752,16.060779283917896,0.7244251370429993,15.560746798819043,0.8013378381729126,0.47609269618988037,738592,1328,1081
stereo_left,295,assimilation_0_79_percent,000295.png,9.257130704882545,0.26009443402290344,16.27094184862424,0.7281250357627869,16.976590099201626,0.8188353776931763,0.46639400720596313,767984,1327,1079
stereo_right,7,assimilation_0_79_percent,000007.png,9.782098670517422,0.2826446294784546,29.23186173410577,0.7956582903862,23.169489835303125,0.8631068468093872,0.38880711793899536,761535,1327,1124
