frame,timestamp_s,segment,track_3d_mean_mm,track_3d_rmse_mm,stereo_left_track_2d_mean_px,stereo_left_track_2d_rmse_px,stereo_right_track_2d_mean_px,stereo_right_track_2d_rmse_px
119,3.966666666666667,assimilation_0_79_percent,0.3097864091396332,0.49015673995018005,3.546806573867798,5.789654731750488,3.5189199447631836,5.744061470031738
127,4.233333333333333,assimilation_0_79_percent,0.3176462948322296,0.4925116002559662,3.6524393558502197,5.756569862365723,3.632406711578369,5.715928554534912
135,4.5,assimilation_0_79_percent,0.31793704628944397,0.49125221371650696,3.6716630458831787,5.759371757507324,3.6510238647460938,5.719569206237793
143,4.766666666666667,assimilation_0_79_percent,0.3160589337348938,0.49018269777297974,3.65691876411438,5.753835201263428,3.6374051570892334,5.714532852172852
151,5.033333333333333,assimilation_0_79_percent,0.33149969577789307,0.498309463262558,3.7961056232452393,5.87097692489624,3.7761073112487793,5.836503982543945
159,5.3,assimilation_0_79_percent,0.3617215156555176,0.5216018557548523,4.0684967041015625,6.093234062194824,4.053635120391846,6.0699462890625
167,5.566666666666666,assimilation_0_79_percent,0.4041086733341217,0.5737299919128418,4.20943546295166,6.219089984893799,4.192070484161377,6.198301315307617
175,5.833333333333333,assimilation_0_79_percent,0.4286406636238098,0.5986515879631042,4.461121082305908,6.487283229827881,4.441287517547607,6.473273754119873
183,6.1,assimilation_0_79_percent,0.4598343074321747,0.6222469210624695,4.236516952514648,5.600938320159912,4.5317230224609375,6.401307582855225
191,6.366666666666666,assimilation_0_79_percent,0.519888162612915,0.6718021631240845,4.491053104400635,5.609626293182373,5.369674205780029,7.107194900512695
199,6.633333333333334,assimilation_0_79_percent,0.5423682928085327,0.7068220376968384,5.0156073570251465,6.317969799041748,4.84630823135376,6.165782451629639
207,6.9,assimilation_0_79_percent,0.5047259330749512,0.6815313100814819,4.549162864685059,5.908112049102783,4.517959117889404,5.871509552001953
215,7.166666666666667,assimilation_0_79_percent,0.5252789258956909,0.7088707685470581,5.256433486938477,7.295039653778076,5.222532272338867,7.280553340911865
223,7.433333333333334,assimilation_0_79_percent,0.5510764718055725,0.7696617841720581,5.48025369644165,7.918680191040039,5.443406105041504,7.903517246246338
231,7.7,assimilation_0_79_percent,0.5776454210281372,0.8353570699691772,5.618196487426758,8.688827514648438,6.2701263427734375,9.818601608276367
239,7.966666666666667,assimilation_0_79_percent,0.6145336031913757,0.8966211676597595,5.830746173858643,9.32667350769043,5.765163421630859,9.289774894714355
247,8.233333333333333,assimilation_0_79_percent,0.6386425495147705,0.8618485927581787,5.996068954467773,9.306092262268066,5.8747172355651855,9.245196342468262
255,8.5,assimilation_0_79_percent,0.7200307250022888,0.9267702698707581,5.496237754821777,7.203624725341797,5.2986040115356445,7.145924091339111
263,8.766666666666667,assimilation_0_79_percent,0.7954784035682678,1.0165777206420898,6.029599189758301,7.082536697387695,6.056986331939697,7.104365348815918
271,9.033333333333333,assimilation_0_79_percent,0.9021604061126709,1.2548900842666626,6.946148872375488,8.704895973205566,6.9600701332092285,8.764802932739258
279,9.3,assimilation_0_79_percent,0.7930644750595093,1.1707199811935425,6.3548760414123535,8.934197425842285,6.325764179229736,8.985014915466309
287,9.566666666666666,assimilation_0_79_percent,0.5547343492507935,0.7761136889457703,4.449028491973877,5.900842189788818,4.367550849914551,5.810405254364014
295,9.833333333333334,assimilation_0_79_percent,0.584872305393219,0.8392852544784546,4.550627708435059,6.303524971008301,4.367507457733154,6.1026291847229
303,10.1,assimilation_0_79_percent,0.6152961850166321,0.8929309844970703,4.467154502868652,6.13897180557251,4.272748947143555,5.923760414123535
311,10.366666666666667,assimilation_0_79_percent,0.5945940017700195,0.8755006790161133,4.27765417098999,5.906057357788086,4.198144435882568,5.792820453643799
319,10.633333333333333,assimilation_0_79_percent,0.5576032996177673,0.8321712613105774,4.354557514190674,6.066183090209961,4.306386947631836,5.973360538482666
327,10.9,assimilation_0_79_percent,0.5381301045417786,0.804345428943634,4.250918388366699,6.008955001831055,4.216226100921631,5.925283908843994
335,11.166666666666666,assimilation_0_79_percent,0.6546387076377869,1.0389128923416138,4.975955486297607,7.073429107666016,4.9643683433532715,6.973931312561035
343,11.433333333333334,assimilation_0_79_percent,0.7592266201972961,1.3093336820602417,5.4220123291015625,7.412031650543213,5.409570693969727,7.36358118057251
351,11.7,assimilation_0_79_percent,0.8342252969741821,1.5097160339355469,5.707283973693848,7.634936332702637,5.667856693267822,7.575852394104004
359,11.966666666666667,assimilation_0_79_percent,0.9034900665283203,1.6876922845840454,5.8702497482299805,7.728702545166016,5.798301696777344,7.6376633644104
