frame,timestamp_s,segment,track_3d_mean_mm,track_3d_rmse_mm,stereo_left_track_2d_mean_px,stereo_left_track_2d_rmse_px,stereo_right_track_2d_mean_px,stereo_right_track_2d_rmse_px
288,9.6,assimilation_0_79_percent,0.6009551286697388,0.9807546138763428,5.593947887420654,9.188478469848633,5.637804985046387,9.246371269226074
289,9.633333333333333,assimilation_0_79_percent,0.6202601194381714,0.9937515258789062,5.926787853240967,9.488445281982422,5.920983791351318,9.603055000305176
290,9.666666666666666,assimilation_0_79_percent,0.644115686416626,1.0131990909576416,6.151505470275879,9.826465606689453,6.152798175811768,9.948769569396973
291,9.7,assimilation_0_79_percent,0.6730032563209534,1.0438487529754639,6.351024150848389,10.291017532348633,6.365090370178223,10.4286470413208
292,9.733333333333333,assimilation_0_79_percent,0.6941720843315125,1.0634377002716064,6.6564106941223145,10.532573699951172,6.664883136749268,10.663684844970703
293,9.766666666666667,assimilation_0_79_percent,0.71189945936203,1.0776928663253784,6.839376449584961,10.729333877563477,6.84877872467041,10.860170364379883
294,9.8,assimilation_0_79_percent,0.7300717830657959,1.0925719738006592,7.019167900085449,10.901350975036621,7.028599262237549,11.028267860412598
295,9.833333333333334,assimilation_0_79_percent,0.7472812533378601,1.1065138578414917,7.322150230407715,11.223567962646484,7.196648597717285,11.17475414276123
296,9.866666666666667,assimilation_0_79_percent,0.7632763385772705,1.118994116783142,7.340093612670898,11.179524421691895,7.35642671585083,11.301615715026855
297,9.9,assimilation_0_79_percent,0.778883695602417,1.1318109035491943,7.49030065536499,11.310356140136719,7.5079665184021,11.431529998779297
298,9.933333333333334,assimilation_0_79_percent,0.794011116027832,1.1444008350372314,7.629514217376709,11.436898231506348,7.64734411239624,11.556872367858887
299,9.966666666666667,assimilation_0_79_percent,0.8093152642250061,1.1571725606918335,7.766982078552246,11.560260772705078,7.784337520599365,11.67864990234375
300,10.0,assimilation_0_79_percent,0.8248558044433594,1.1703890562057495,7.90399169921875,11.683194160461426,7.92042875289917,11.79958724975586
301,10.033333333333333,assimilation_0_79_percent,0.8398529887199402,1.1831936836242676,7.928608417510986,11.820894241333008,8.048321723937988,11.910228729248047
302,10.066666666666666,assimilation_0_79_percent,0.854742169380188,1.1964446306228638,8.158280372619629,11.908528327941895,8.17245864868164,12.019572257995605
303,10.1,assimilation_0_79_percent,0.8688449859619141,1.2087986469268799,8.432328224182129,12.194361686706543,8.289163589477539,12.117079734802246
304,10.133333333333333,assimilation_0_79_percent,0.881949245929718,1.2201231718063354,8.385605812072754,12.099611282348633,8.39775276184082,12.204938888549805
305,10.166666666666666,assimilation_0_79_percent,0.89436936378479,1.2309015989303589,8.490192413330078,12.186158180236816,8.501688957214355,12.28906536102295
306,10.2,assimilation_0_79_percent,0.9060641527175903,1.240807056427002,8.589747428894043,12.266244888305664,8.600552558898926,12.366545677185059
307,10.233333333333333,assimilation_0_79_percent,0.9172021150588989,1.2503304481506348,8.556987762451172,12.34241771697998,8.695158958435059,12.442137718200684
308,10.266666666666667,assimilation_0_79_percent,0.9277423024177551,1.259381890296936,8.776361465454102,12.420050621032715,8.786444664001465,12.515893936157227
309,10.3,assimilation_0_79_percent,0.9380249381065369,1.268480896949768,8.865302085876465,12.496469497680664,8.875201225280762,12.59029483795166
310,10.333333333333334,assimilation_0_79_percent,0.9479827284812927,1.2774001359939575,8.950934410095215,12.570734024047852,8.960710525512695,12.662568092346191
311,10.366666666666667,assimilation_0_79_percent,0.9576817154884338,1.286293625831604,9.03515911102295,12.64506721496582,9.044986724853516,12.73515510559082
312,10.4,assimilation_0_79_percent,0.9671213626861572,1.295055627822876,9.116713523864746,12.718095779418945,9.126588821411133,12.80644702911377
313,10.433333333333334,assimilation_0_79_percent,0.9763068556785583,1.3036004304885864,9.195785522460938,12.788804054260254,9.205742835998535,12.875456809997559
314,10.466666666666667,assimilation_0_79_percent,0.9851807355880737,1.311959147453308,9.271729469299316,12.857553482055664,9.281713485717773,12.942493438720703
315,10.5,assimilation_0_79_percent,0.9937541484832764,1.3200722932815552,9.345449447631836,12.924506187438965,9.355467796325684,13.00783634185791
316,10.533333333333333,assimilation_0_79_percent,1.0021289587020874,1.3280715942382812,9.2631196975708,12.957747459411621,9.427285194396973,13.071480751037598
317,10.566666666666666,assimilation_0_79_percent,1.0103036165237427,1.3359276056289673,9.487131118774414,13.053725242614746,9.497465133666992,13.134126663208008
318,10.6,assimilation_0_79_percent,1.0182899236679077,1.343636155128479,9.55591869354248,13.116683959960938,9.566465377807617,13.195751190185547
319,10.633333333333333,assimilation_0_79_percent,1.0261361598968506,1.351211428642273,9.6233491897583,13.17823314666748,9.634014129638672,13.255888938903809
320,10.666666666666666,assimilation_0_79_percent,1.033752202987671,1.3585361242294312,9.68802261352539,13.23721694946289,9.6988525390625,13.313554763793945
321,10.7,assimilation_0_79_percent,1.0411598682403564,1.365757942199707,9.751642227172852,13.295170783996582,9.762561798095703,13.370185852050781
322,10.733333333333333,assimilation_0_79_percent,1.048424243927002,1.3729190826416016,9.814376831054688,13.353269577026367,9.825444221496582,13.427079200744629
323,10.766666666666667,assimilation_0_79_percent,1.0554163455963135,1.379818081855774,9.874541282653809,13.409333229064941,9.885737419128418,13.481880187988281
324,10.8,assimilation_0_79_percent,1.0623003244400024,1.3865700960159302,9.933942794799805,13.463701248168945,9.945160865783691,13.53490924835205
325,10.833333333333334,assimilation_0_79_percent,1.0691345930099487,1.393337607383728,9.9932222366333,13.518710136413574,10.0044527053833,13.588781356811523
326,10.866666666666667,assimilation_0_79_percent,1.0757845640182495,1.3999145030975342,10.051755905151367,13.572004318237305,10.0628080368042,13.640846252441406
327,10.9,assimilation_0_79_percent,1.0821990966796875,1.4063066244125366,10.108590126037598,13.623786926269531,10.119417190551758,13.691428184509277
328,10.933333333333334,assimilation_0_79_percent,1.0886250734329224,1.4126152992248535,10.168493270874023,13.676154136657715,10.17867660522461,13.742514610290527
329,10.966666666666667,assimilation_0_79_percent,1.0949783325195312,1.418856143951416,10.225475311279297,13.727426528930664,10.235201835632324,13.792647361755371
330,11.0,assimilation_0_79_percent,1.1010398864746094,1.4248207807540894,10.278030395507812,13.77688217163086,10.287973403930664,13.841141700744629
331,11.033333333333333,assimilation_0_79_percent,1.1067923307418823,1.430904746055603,10.325363159179688,13.8263521194458,10.33587646484375,13.890202522277832
332,11.066666666666666,assimilation_0_79_percent,1.1121867895126343,1.437457799911499,10.37705135345459,13.885830879211426,10.388203620910645,13.949474334716797
333,11.1,assimilation_0_79_percent,1.1175533533096313,1.4445149898529053,10.429110527038574,13.950704574584961,10.440717697143555,14.013816833496094
334,11.133333333333333,assimilation_0_79_percent,1.123354196548462,1.4521021842956543,10.48386287689209,14.016429901123047,10.495925903320312,14.078781127929688
