frame,timestamp_s,segment,track_3d_mean_mm,track_3d_rmse_mm,stereo_left_track_2d_mean_px,stereo_left_track_2d_rmse_px,stereo_right_track_2d_mean_px,stereo_right_track_2d_rmse_px
7,0.23333333333333334,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.092745304107666,4.8153276443481445
15,0.5,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.092745304107666,4.8153276443481445
23,0.7666666666666667,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.092745304107666,4.8153276443481445
31,1.0333333333333334,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.092745304107666,4.8153276443481445
39,1.3,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.092745304107666,4.8153276443481445
47,1.5666666666666667,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.092745304107666,4.8153276443481445
55,1.8333333333333333,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.172355890274048,4.910270690917969,2.161038875579834,4.897602558135986
63,2.1,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.161038875579834,4.897602558135986
71,2.3666666666666667,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.161038875579834,4.897602558135986
79,2.6333333333333333,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.161038875579834,4.897602558135986
87,2.9,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.092745304107666,4.8153276443481445
95,3.1666666666666665,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.092745304107666,4.8153276443481445
103,3.433333333333333,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.092745304107666,4.8153276443481445
111,3.7,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.092745304107666,4.8153276443481445
119,3.966666666666667,assimilation_0_79_percent,0.19963864982128143,0.4288069009780884,2.103569984436035,4.827780246734619,2.092745304107666,4.8153276443481445
127,4.233333333333333,assimilation_0_79_percent,0.2068818211555481,0.42876020073890686,2.176104784011841,4.822684288024902,2.165449380874634,4.810201644897461
135,4.5,assimilation_0_79_percent,0.2732430696487427,0.4468114376068115,2.8675711154937744,4.961411476135254,2.8543543815612793,4.949143886566162
143,4.766666666666667,assimilation_0_79_percent,0.382548987865448,0.4934733808040619,3.950814962387085,5.338266849517822,3.935053825378418,5.326271057128906
151,5.033333333333333,assimilation_0_79_percent,0.5186883807182312,0.5910288095474243,5.269156455993652,6.173038005828857,5.24946403503418,6.158769607543945
159,5.3,assimilation_0_79_percent,0.67923504114151,0.7338854670524597,6.811354637145996,7.431957244873047,6.786276817321777,7.412473678588867
167,5.566666666666666,assimilation_0_79_percent,0.8541373014450073,0.9048601984977722,8.453566551208496,8.952777862548828,8.42168140411377,8.926934242248535
175,5.833333333333333,assimilation_0_79_percent,1.0247013568878174,1.0805096626281738,10.033517837524414,10.520505905151367,9.993863105773926,10.487486839294434
183,6.1,assimilation_0_79_percent,1.1801601648330688,1.2428827285766602,11.45495891571045,11.966032981872559,11.406821250915527,11.923530578613281
191,6.366666666666666,assimilation_0_79_percent,1.3175652027130127,1.3866350650787354,12.696791648864746,13.25827407836914,12.640008926391602,13.205735206604004
199,6.633333333333334,assimilation_0_79_percent,1.3961617946624756,1.4614858627319336,13.37594223022461,13.903724670410156,13.312710762023926,13.84533977508545
207,6.9,assimilation_0_79_percent,1.4408154487609863,1.5039849281311035,13.767306327819824,14.304914474487305,13.693848609924316,14.237588882446289
215,7.166666666666667,assimilation_0_79_percent,1.8280836343765259,1.927302360534668,17.52958106994629,18.60738182067871,17.428918838500977,18.503040313720703
223,7.433333333333334,assimilation_0_79_percent,2.669222831726074,2.8276071548461914,25.42426872253418,27.23279571533203,25.276140213012695,27.06603240966797
231,7.7,assimilation_0_79_percent,3.490664005279541,3.6552155017852783,32.78786087036133,34.577327728271484,32.58944320678711,34.374473571777344
239,7.966666666666667,assimilation_0_79_percent,3.8687691688537598,4.0032057762146,36.06966018676758,37.725685119628906,35.82774353027344,37.49319839477539
247,8.233333333333333,assimilation_0_79_percent,3.912252902984619,4.041476249694824,36.07030487060547,37.71480941772461,35.8034553527832,37.463863372802734
255,8.5,assimilation_0_79_percent,3.8959476947784424,4.023684978485107,35.639015197753906,37.34166717529297,35.367183685302734,37.08476638793945
263,8.766666666666667,assimilation_0_79_percent,3.889045238494873,4.016307353973389,35.45890808105469,37.213462829589844,35.183956146240234,36.94661331176758
271,9.033333333333333,assimilation_0_79_percent,3.8549821376800537,3.9823853969573975,35.02298355102539,36.795894622802734,34.75333023071289,36.53031921386719
279,9.3,assimilation_0_79_percent,4.233595371246338,4.2606425285339355,39.785831451416016,40.50467300415039,39.20439910888672,39.948455810546875
287,9.566666666666666,assimilation_0_79_percent,4.5922465324401855,4.644692897796631,42.53660202026367,43.63594436645508,42.298866271972656,43.4185905456543
295,9.833333333333334,assimilation_0_79_percent,4.5359086990356445,4.597753524780273,42.11307144165039,43.216453552246094,41.785621643066406,42.89201354980469
