camera,frame,segment,filename,psnr_full_db,ssim_full,psnr_tissue_db,ssim_tissue,psnr_tissue_layer_db,ssim_tissue_layer,lpips_tissue_layer_alex_v0.1,tissue_pixels,tissue_union_crop_width,tissue_union_crop_height
stereo_left,7,assimilation_0_79_percent,000007.png,9.392869580961742,0.2800808548927307,29.019102296722874,0.7911550402641296,17.043771796417996,0.8239766955375671,0.432125061750412,725160,1308,1109
stereo_left,15,assimilation_0_79_percent,000015.png,9.392869580961742,0.2800808548927307,29.019102296722874,0.7911550402641296,17.043771796417996,0.8239766955375671,0.432125061750412,725160,1308,1109
stereo_left,23,assimilation_0_79_percent,000023.png,9.392869580961742,0.2800808548927307,29.019102296722874,0.7911550402641296,17.043771796417996,0.8239766955375671,0.432125061750412,725160,1308,1109
stereo_left,31,assimilation_0_79_percent,000031.png,9.392869580961742,0.2800808548927307,29.019102296722874,0.7911550402641296,17.043771796417996,0.8239766955375671,0.432125061750412,725160,1308,1109
stereo_left,39,assimilation_0_79_percent,000039.png,9.392173272338125,0.28007572889328003,29.017590322024912,0.791126012802124,17.032904862670748,0.8238350749015808,0.43241775035858154,724943,1308,1109
stereo_left,47,assimilation_0_79_percent,000047.png,9.376033076095801,0.2795880138874054,28.97273712249848,0.7909334897994995,16.853861681219588,0.8216471076011658,0.4323787987232208,721109,1308,1109
stereo_left,55,assimilation_0_79_percent,000055.png,9.350088431035203,0.27894294261932373,28.895498232355024,0.7909212708473206,16.622154388380434,0.8185929656028748,0.4335583448410034,715548,1308,1109
stereo_left,63,assimilation_0_79_percent,000063.png,9.328401175932804,0.2785890996456146,28.77667503027437,0.791254460811615,16.442607399412186,0.8163188099861145,0.43405309319496155,711143,1308,1109
stereo_left,71,assimilation_0_79_percent,000071.png,9.316571686690958,0.2782212495803833,28.612215792369714,0.7912917733192444,16.345948399179118,0.8150303959846497,0.43478280305862427,708776,1308,1109
stereo_left,79,assimilation_0_79_percent,000079.png,9.311253098385166,0.2778978943824768,28.452315953377145,0.7906781435012817,16.317195171829223,0.8143264055252075,0.43477630615234375,707939,1308,1109
stereo_left,87,assimilation_0_79_percent,000087.png,9.310491346828211,0.2778239846229553,28.403987248904414,0.7904833555221558,16.31559108257945,0.8141877055168152,0.43543124198913574,707840,1308,1109
stereo_left,95,assimilation_0_79_percent,000095.png,9.310579138854445,0.27784791588783264,28.406324801124757,0.7904713153839111,16.324598072565102,0.814312219619751,0.4349537193775177,708039,1308,1109
stereo_left,103,assimilation_0_79_percent,000103.png,9.310867650307603,0.2779468297958374,28.426579803658036,0.7905789613723755,16.338168918308384,0.8145316243171692,0.4352013170719147,708360,1308,1109
stereo_left,111,assimilation_0_79_percent,000111.png,9.310366011602017,0.2783156931400299,28.471633037506376,0.7917084097862244,16.34434237194047,0.8152560591697693,0.4352166950702667,708598,1309,1109
stereo_left,119,assimilation_0_79_percent,000119.png,9.311003215896127,0.2783598303794861,28.463031497528306,0.7918217182159424,16.349988408021716,0.815224826335907,0.4345226585865021,708702,1308,1108
stereo_left,127,assimilation_0_79_percent,000127.png,9.311339801304653,0.27823376655578613,28.46137481748211,0.791721522808075,16.358830634935998,0.8153077363967896,0.43448829650878906,708597,1308,1108
stereo_left,135,assimilation_0_79_percent,000135.png,9.313833112634816,0.2780412435531616,28.47932001460391,0.7917412519454956,16.39344835232409,0.8157251477241516,0.43451017141342163,708433,1308,1107
stereo_left,143,assimilation_0_79_percent,000143.png,9.319703996860051,0.27789801359176636,28.074411817550565,0.7919450998306274,16.472315787978648,0.8172723054885864,0.43284887075424194,707966,1307,1105
stereo_left,151,assimilation_0_79_percent,000151.png,9.32234384936706,0.2774679958820343,27.245125632868405,0.7918857336044312,16.5237820359532,0.8183971643447876,0.4318810999393463,707377,1306,1103
stereo_left,159,assimilation_0_79_percent,000159.png,9.329827951503312,0.27736109495162964,28.58637167134647,0.7935377359390259,16.611557937711016,0.819255530834198,0.43519750237464905,706725,1306,1102
stereo_left,167,assimilation_0_79_percent,000167.png,9.336381166281507,0.27724534273147583,28.65310404986154,0.7944506406784058,16.699808764946123,0.8208171725273132,0.4319499135017395,706023,1304,1101
stereo_left,175,assimilation_0_79_percent,000175.png,9.340712478491756,0.27682459354400635,28.684870000619377,0.7945977449417114,16.77078467429359,0.8218392729759216,0.43105268478393555,705371,1303,1100
stereo_left,183,assimilation_0_79_percent,000183.png,9.343439129780863,0.2766146659851074,28.72922909850205,0.7955872416496277,16.826324785587847,0.8230046033859253,0.4303731322288513,704702,1302,1099
stereo_left,191,assimilation_0_79_percent,000191.png,9.346521569625956,0.2764361798763275,28.77207120444446,0.7960159778594971,16.874234487504996,0.8238244652748108,0.42972683906555176,704219,1301,1098
stereo_left,199,assimilation_0_79_percent,000199.png,9.348363673788143,0.2761765718460083,28.761914312354516,0.795843780040741,16.90471223377425,0.8241341710090637,0.42998942732810974,703856,1300,1097
stereo_left,207,assimilation_0_79_percent,000207.png,9.348228329386076,0.2756298780441284,28.716532149485488,0.7948092818260193,16.91230084069162,0.8236586451530457,0.4288678765296936,703512,1299,1098
stereo_left,215,assimilation_0_79_percent,000215.png,9.358524310702665,0.27457621693611145,28.57245675483032,0.795007050037384,17.120985276770504,0.8262318968772888,0.4253126382827759,702326,1298,1094
stereo_left,223,assimilation_0_79_percent,000223.png,9.370918625627349,0.2724705934524536,27.802139131917333,0.7945005297660828,17.417804677748133,0.8297721147537231,0.41887304186820984,700250,1295,1088
stereo_left,231,assimilation_0_79_percent,000231.png,9.382608999224276,0.2693266272544861,26.38275319760712,0.7898995876312256,17.724318370060416,0.8319941759109497,0.424053817987442,698359,1290,1084
stereo_left,239,assimilation_0_79_percent,000239.png,9.387406206230116,0.26685068011283875,25.84837019976859,0.7872064113616943,17.876796542961095,0.8331505060195923,0.4166537821292877,695235,1286,1089
stereo_left,247,assimilation_0_79_percent,000247.png,9.386637442822243,0.26654303073883057,25.96377910546512,0.7869566679000854,17.86721101351459,0.8331184387207031,0.41615456342697144,694624,1285,1093
stereo_left,255,assimilation_0_79_percent,000255.png,9.388289777862637,0.26678264141082764,26.50463938946778,0.7880942225456238,17.864111718082984,0.8330017328262329,0.4170559346675873,694173,1284,1091
stereo_left,263,assimilation_0_79_percent,000263.png,9.386210129905411,0.26664310693740845,26.60930868051089,0.7881163358688354,17.80656842067605,0.8319273591041565,0.4203401207923889,693708,1284,1086
stereo_left,271,assimilation_0_79_percent,000271.png,9.388817083731762,0.2669016718864441,26.908853042194618,0.7888301610946655,17.81506992169738,0.8320510387420654,0.4202682375907898,693242,1283,1083
stereo_left,279,assimilation_0_79_percent,000279.png,9.318523653252335,0.2604294419288635,24.114182751137996,0.7810472846031189,16.961985208695452,0.8222037553787231,0.42932337522506714,680829,1283,1079
stereo_left,287,assimilation_0_79_percent,000287.png,9.26957579837911,0.25762060284614563,20.298265789820228,0.7644189596176147,16.40885312175022,0.8145476579666138,0.44239741563796997,687464,1281,1071
stereo_left,295,assimilation_0_79_percent,000295.png,9.272109820298322,0.25622081756591797,20.35026799745101,0.7630051374435425,15.758715478195713,0.8081223368644714,0.4497004449367523,676780,1279,1068
stereo_right,7,assimilation_0_79_percent,000007.png,9.487023217980546,0.2743532657623291,29.053694032303525,0.7899370789527893,17.908694390849313,0.8376660346984863,0.4045999050140381,719757,1327,1124
stereo_right,15,assimilation_0_79_percent,000015.png,9.487023217980546,0.2743532657623291,29.053694032303525,0.7899370789527893,17.908694390849313,0.8376660346984863,0.4045999050140381,719757,1327,1124
stereo_right,23,assimilation_0_79_percent,000023.png,9.487023217980546,0.2743532657623291,29.053694032303525,0.7899370789527893,17.908694390849313,0.8376660346984863,0.4045999050140381,719757,1327,1124
stereo_right,31,assimilation_0_79_percent,000031.png,9.487023217980546,0.2743532657623291,29.053694032303525,0.7899370789527893,17.908694390849313,0.8376660346984863,0.4045999050140381,719757,1327,1124
stereo_right,39,assimilation_0_79_percent,000039.png,9.48602504328271,0.27432680130004883,29.050675694265497,0.7898576855659485,17.889552361927063,0.8374918103218079,0.40456390380859375,719482,1327,1124
stereo_right,47,assimilation_0_79_percent,000047.png,9.470228862458944,0.27383825182914734,28.998166254139434,0.7894936203956604,17.591277560596037,0.834800124168396,0.4049340486526489,714808,1327,1124
stereo_right,55,assimilation_0_79_percent,000055.png,9.44317794301887,0.2732284367084503,28.917343361608392,0.7901228070259094,17.21553108226479,0.8312281966209412,0.40577471256256104,707450,1327,1124
stereo_right,63,assimilation_0_79_percent,000063.png,9.41956665943962,0.27240562438964844,28.796865103421617,0.7898613810539246,16.889996436378198,0.8276973962783813,0.4060700833797455,700992,1327,1124
stereo_right,71,assimilation_0_79_percent,000071.png,9.407154310257619,0.27201738953590393,28.621500665529283,0.7900107502937317,16.694129642151808,0.825545608997345,0.4057604968547821,696808,1327,1124
stereo_right,79,assimilation_0_79_percent,000079.png,9.401979980197027,0.27183422446250916,28.470178534877675,0.790039598941803,16.60982766498678,0.8245307803153992,0.4058278501033783,694818,1327,1124
stereo_right,87,assimilation_0_79_percent,000087.png,9.40074634129447,0.2717324495315552,28.421747369848074,0.7899274230003357,16.594112969736482,0.8243075609207153,0.40626633167266846,694441,1327,1124
stereo_right,95,assimilation_0_79_percent,000095.png,9.400850070742674,0.271762490272522,28.426667434334327,0.7899050712585449,16.602766940543535,0.8244100213050842,0.4063664674758911,694627,1327,1124
stereo_right,103,assimilation_0_79_percent,000103.png,9.401012716740372,0.2718302309513092,28.42984691365272,0.7899860143661499,16.613008146574646,0.824574887752533,0.40649303793907166,694896,1327,1124
stereo_right,111,assimilation_0_79_percent,000111.png,9.400179255609721,0.27213841676712036,28.468299175726514,0.7909437417984009,16.61108749328148,0.824995756149292,0.40613484382629395,695085,1327,1124
stereo_right,119,assimilation_0_79_percent,000119.png,9.40073844893788,0.27216991782188416,28.46067068036166,0.7910735607147217,16.624788301341912,0.8252816796302795,0.40651121735572815,695184,1327,1124
stereo_right,127,assimilation_0_79_percent,000127.png,9.401140695516256,0.2721322774887085,28.46352127767766,0.7911916971206665,16.633718681723153,0.8254687190055847,0.4062713086605072,695061,1327,1124
stereo_right,135,assimilation_0_79_percent,000135.png,9.403581470698342,0.2719910144805908,28.47584214144939,0.7915878295898438,16.654725032904174,0.8256635665893555,0.4086969494819641,694783,1326,1122
stereo_right,143,assimilation_0_79_percent,000143.png,9.410214242736835,0.2718910276889801,28.04075143426834,0.7915762066841125,16.729276904365598,0.8271960616111755,0.40298670530319214,694138,1327,1120
stereo_right,151,assimilation_0_79_percent,000151.png,9.412958606886301,0.2714446485042572,27.189169789258145,0.7913077473640442,16.770256285963217,0.8281538486480713,0.4064720869064331,693366,1326,1119
stereo_right,159,assimilation_0_79_percent,000159.png,9.42070569708423,0.2712984085083008,28.5547500388233,0.7931074500083923,16.840243741502782,0.8286978006362915,0.4098776876926422,692525,1325,1117
stereo_right,167,assimilation_0_79_percent,000167.png,9.427389083794402,0.2708836793899536,28.590990296008513,0.7933100461959839,16.91786813197955,0.8298467397689819,0.4087333679199219,691655,1324,1116
stereo_right,175,assimilation_0_79_percent,000175.png,9.43244131840409,0.27069130539894104,28.649989214101367,0.7941722273826599,16.974806491324024,0.8309247493743896,0.40528759360313416,690844,1322,1115
stereo_right,183,assimilation_0_79_percent,000183.png,9.43628522415342,0.270210325717926,28.675292279561408,0.7941911220550537,17.02318009835998,0.8315851092338562,0.40555110573768616,690048,1322,1114
stereo_right,191,assimilation_0_79_percent,000191.png,9.439683430679091,0.26980745792388916,28.690181691195107,0.7939828038215637,17.066442552617755,0.8321540951728821,0.40471604466438293,689480,1321,1114
stereo_right,199,assimilation_0_79_percent,000199.png,9.442111252415689,0.26965704560279846,28.67279946446825,0.7941049337387085,17.089382502819824,0.8325299620628357,0.40353769063949585,689051,1320,1113
