frame,timestamp_s,segment,track_3d_mean_mm,track_3d_rmse_mm,stereo_left_track_2d_mean_px,stereo_left_track_2d_rmse_px,stereo_right_track_2d_mean_px,stereo_right_track_2d_rmse_px
240,8.0,assimilation_0_79_percent,0.5442479252815247,0.8120608925819397,4.870362281799316,7.674904823303223,5.134133338928223,7.941437244415283
241,8.033333333333333,assimilation_0_79_percent,0.5969198942184448,0.8998191356658936,5.4757771492004395,8.8410062789917,5.78850793838501,9.160208702087402
242,8.066666666666666,assimilation_0_79_percent,0.6665118336677551,1.0060021877288818,6.150528430938721,10.159683227539062,6.479424476623535,10.470003128051758
243,8.1,assimilation_0_79_percent,0.7292694449424744,1.114193081855774,5.865757942199707,9.800512313842773,7.141685485839844,11.742599487304688
244,8.133333333333333,assimilation_0_79_percent,0.7697432637214661,1.1751205921173096,7.355146884918213,12.439652442932129,7.630291938781738,12.621133804321289
245,8.166666666666666,assimilation_0_79_percent,0.8027893304824829,1.229293704032898,7.727560997009277,13.127175331115723,8.010308265686035,13.30288028717041
246,8.2,assimilation_0_79_percent,0.8370149731636047,1.2725639343261719,8.17231273651123,13.726561546325684,8.40517520904541,13.839502334594727
247,8.233333333333333,assimilation_0_79_percent,0.8598654270172119,1.305662751197815,8.417228698730469,14.149211883544922,8.645861625671387,14.251747131347656
248,8.266666666666667,assimilation_0_79_percent,0.8965407013893127,1.3610090017318726,8.86866569519043,14.8407621383667,9.110039710998535,14.950623512268066
249,8.3,assimilation_0_79_percent,0.9293609261512756,1.4053223133087158,9.22122859954834,15.356242179870605,9.457468032836914,15.451705932617188
250,8.333333333333334,assimilation_0_79_percent,0.9600573778152466,1.4534012079238892,9.567249298095703,15.913997650146484,9.783562660217285,15.985122680664062
251,8.366666666666667,assimilation_0_79_percent,0.9910557270050049,1.4949369430541992,9.901975631713867,16.43460464477539,10.10999584197998,16.490856170654297
252,8.4,assimilation_0_79_percent,1.0275301933288574,1.54656183719635,10.321097373962402,17.062397003173828,10.524572372436523,17.109695434570312
253,8.433333333333334,assimilation_0_79_percent,1.057538390159607,1.5891869068145752,10.654285430908203,17.60158348083496,10.84679126739502,17.636585235595703
254,8.466666666666667,assimilation_0_79_percent,1.0819568634033203,1.6186325550079346,10.908771514892578,17.95454216003418,11.100184440612793,17.984956741333008
255,8.5,assimilation_0_79_percent,1.1046680212020874,1.6521224975585938,11.147265434265137,18.33100700378418,11.327961921691895,18.349414825439453
256,8.533333333333333,assimilation_0_79_percent,1.1367655992507935,1.699392557144165,9.760527610778809,15.574993133544922,10.008406639099121,15.741695404052734
257,8.566666666666666,assimilation_0_79_percent,1.1646097898483276,1.7314560413360596,11.803539276123047,19.27722930908203,11.9583158493042,19.26866912841797
258,8.6,assimilation_0_79_percent,1.1909586191177368,1.7665538787841797,12.055219650268555,19.636486053466797,12.22216510772705,19.63834571838379
259,8.633333333333333,assimilation_0_79_percent,1.217069149017334,1.79934561252594,12.28415584564209,19.9711856842041,12.440237998962402,19.96076011657715
260,8.666666666666666,assimilation_0_79_percent,1.2372822761535645,1.8275244235992432,12.4833984375,20.29896354675293,12.636286735534668,20.284507751464844
261,8.7,assimilation_0_79_percent,1.2645372152328491,1.8619186878204346,12.796563148498535,20.6856632232666,12.93274211883545,20.656375885009766
262,8.733333333333333,assimilation_0_79_percent,1.2885570526123047,1.8881897926330566,13.044654846191406,20.98658561706543,13.170897483825684,20.949026107788086
263,8.766666666666667,assimilation_0_79_percent,1.3143824338912964,1.9262058734893799,13.339271545410156,21.441898345947266,13.466604232788086,21.40005111694336
264,8.8,assimilation_0_79_percent,1.3418471813201904,1.9672755002975464,13.580151557922363,21.8070011138916,13.694300651550293,21.75292205810547
265,8.833333333333334,assimilation_0_79_percent,1.3560893535614014,1.9814865589141846,13.768756866455078,22.022611618041992,13.865971565246582,21.95391273498535
266,8.866666666666667,assimilation_0_79_percent,1.3915913105010986,2.0325489044189453,14.06579303741455,22.496660232543945,14.172338485717773,22.426395416259766
267,8.9,assimilation_0_79_percent,1.4155462980270386,2.0707786083221436,14.348328590393066,22.977767944335938,14.435791969299316,22.8830623626709
268,8.933333333333334,assimilation_0_79_percent,1.4344390630722046,2.094808340072632,14.481866836547852,23.125057220458984,14.574793815612793,23.03299331665039
269,8.966666666666667,assimilation_0_79_percent,1.4513647556304932,2.1206002235412598,14.704191207885742,23.471027374267578,14.775528907775879,23.36524200439453
270,9.0,assimilation_0_79_percent,1.4734774827957153,2.1501853466033936,14.962811470031738,23.827577590942383,15.004348754882812,23.694643020629883
