frame,timestamp_s,segment,track_3d_mean_mm,track_3d_rmse_mm,stereo_left_track_2d_mean_px,stereo_left_track_2d_rmse_px,stereo_right_track_2d_mean_px,stereo_right_track_2d_rmse_px
7,0.23333333333333334,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
15,0.5,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
23,0.7666666666666667,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
31,1.0333333333333334,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
39,1.3,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
47,1.5666666666666667,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.563974142074585,6.246277809143066,3.415257692337036,6.100155830383301
55,1.8333333333333333,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.563974142074585,6.246277809143066,3.528162717819214,6.204383850097656
63,2.1,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.563974142074585,6.246277809143066,3.528162717819214,6.204383850097656
71,2.3666666666666667,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.563974142074585,6.246277809143066,3.415257692337036,6.100155830383301
79,2.6333333333333333,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.528604030609131,6.20439338684082
87,2.9,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.528604030609131,6.20439338684082
95,3.1666666666666665,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
103,3.433333333333333,assimilation_0_79_percent,0.3404079079627991,0.591373860836029,3.449871778488159,6.1413445472717285,3.415257692337036,6.100155830383301
111,3.7,assimilation_0_79_percent,0.41613122820854187,0.7219265699386597,3.9636754989624023,6.848266124725342,3.9094011783599854,6.800877094268799
119,3.966666666666667,assimilation_0_79_percent,0.3999883234500885,0.6820536255836487,4.029214382171631,7.09066915512085,3.974334478378296,7.043863296508789
127,4.233333333333333,assimilation_0_79_percent,0.37111392617225647,0.5922878384590149,3.7013840675354004,6.120485305786133,3.645876169204712,6.069624900817871
135,4.5,assimilation_0_79_percent,0.39877358078956604,0.606951892375946,4.017868995666504,6.216332912445068,3.9650673866271973,6.169253349304199
143,4.766666666666667,assimilation_0_79_percent,0.4038534164428711,0.6070846319198608,4.105740070343018,6.26926851272583,4.0528974533081055,6.220729351043701
151,5.033333333333333,assimilation_0_79_percent,0.4007502496242523,0.6049357652664185,4.134915828704834,6.287868022918701,4.084392547607422,6.231897830963135
159,5.3,assimilation_0_79_percent,0.40449365973472595,0.6081361174583435,4.177438735961914,6.33334493637085,4.1232709884643555,6.276906490325928
167,5.566666666666666,assimilation_0_79_percent,0.4070374667644501,0.6120050549507141,4.157586574554443,6.358009338378906,4.1007256507873535,6.297393321990967
175,5.833333333333333,assimilation_0_79_percent,0.4214900732040405,0.6495029330253601,4.232080936431885,6.572276592254639,4.163389682769775,6.486221790313721
183,6.1,assimilation_0_79_percent,0.42272958159446716,0.6432746052742004,4.262935161590576,6.622138500213623,4.202220916748047,6.5586137771606445
191,6.366666666666666,assimilation_0_79_percent,0.4628066122531891,0.7515160441398621,4.430315017700195,7.229494094848633,4.356236457824707,7.122768878936768
199,6.633333333333334,assimilation_0_79_percent,0.4402616620063782,0.6730974316596985,4.138302803039551,6.6916913986206055,4.082777500152588,6.624649524688721
207,6.9,assimilation_0_79_percent,0.42623379826545715,0.6471385955810547,4.157906532287598,6.581351280212402,4.100564002990723,6.513128280639648
215,7.166666666666667,assimilation_0_79_percent,0.5123918056488037,0.6901929378509521,5.117068767547607,7.050285339355469,5.0304741859436035,6.949923515319824
223,7.433333333333334,assimilation_0_79_percent,0.6150323152542114,0.8087729811668396,6.192602157592773,8.410223960876465,5.59868049621582,7.434433937072754
231,7.7,assimilation_0_79_percent,0.6152657866477966,0.8539010882377625,5.487582206726074,7.773618221282959,5.388943195343018,7.678845405578613
239,7.966666666666667,assimilation_0_79_percent,0.5986756682395935,0.9335805177688599,5.160257339477539,8.229453086853027,5.805167198181152,9.357708930969238
247,8.233333333333333,assimilation_0_79_percent,0.6034992337226868,0.9529232978820801,5.215380668640137,8.514042854309082,5.75771427154541,9.334067344665527
255,8.5,assimilation_0_79_percent,0.6030605435371399,0.9394792318344116,5.238714694976807,8.46705150604248,5.761357307434082,9.245928764343262
263,8.766666666666667,assimilation_0_79_percent,0.597964346408844,0.9065890908241272,5.323195457458496,8.589258193969727,5.706437110900879,9.048467636108398
271,9.033333333333333,assimilation_0_79_percent,0.5778581500053406,0.8715479373931885,5.269914150238037,8.562520980834961,5.55610990524292,8.840519905090332
279,9.3,assimilation_0_79_percent,1.1413298845291138,1.4973399639129639,10.353832244873047,14.041752815246582,10.21539306640625,13.906413078308105
287,9.566666666666666,assimilation_0_79_percent,1.4827746152877808,1.8709461688995361,15.286114692687988,20.557294845581055,15.140987396240234,20.51636505126953
295,9.833333333333334,assimilation_0_79_percent,1.2950358390808105,1.6208391189575195,12.834444999694824,17.3417911529541,12.74001407623291,17.17206382751465
