frame,timestamp_s,segment,track_3d_mean_mm,track_3d_rmse_mm,stereo_left_track_2d_mean_px,stereo_left_track_2d_rmse_px,stereo_right_track_2d_mean_px,stereo_right_track_2d_rmse_px
240,8.0,assimilation_0_79_percent,3.9651222229003906,4.177948951721191,39.12052536010742,40.49423599243164,40.45983123779297,43.4342041015625
241,8.033333333333333,assimilation_0_79_percent,3.986588716506958,4.192624092102051,39.398216247558594,40.701271057128906,40.7108154296875,43.578495025634766
242,8.066666666666666,assimilation_0_79_percent,4.005941867828369,4.213196277618408,39.6020393371582,40.86296081542969,40.93522644042969,43.79990005493164
243,8.1,assimilation_0_79_percent,4.028084754943848,4.232691764831543,40.249549865722656,41.46431350708008,41.185951232910156,44.00798797607422
244,8.133333333333333,assimilation_0_79_percent,4.039957046508789,4.246311187744141,39.986000061035156,41.228973388671875,41.31415939331055,44.16138458251953
245,8.166666666666666,assimilation_0_79_percent,4.046820163726807,4.246687889099121,40.03158950805664,41.22388458251953,41.34599304199219,44.129981994628906
246,8.2,assimilation_0_79_percent,4.049811840057373,4.251309394836426,40.04833221435547,41.26862335205078,41.359657287597656,44.16340255737305
247,8.233333333333333,assimilation_0_79_percent,4.055957317352295,4.252173900604248,40.12205505371094,41.337215423583984,41.40948486328125,44.18117141723633
248,8.266666666666667,assimilation_0_79_percent,4.070977687835693,4.2659430503845215,40.224910736083984,41.439693450927734,41.515872955322266,44.2956657409668
249,8.3,assimilation_0_79_percent,4.073753833770752,4.2694268226623535,40.237850189208984,41.44776916503906,41.53199768066406,44.32194519042969
250,8.333333333333334,assimilation_0_79_percent,4.081799030303955,4.279789447784424,40.334774017333984,41.572471618652344,41.63623046875,44.456871032714844
251,8.366666666666667,assimilation_0_79_percent,4.0799336433410645,4.275460243225098,40.31594467163086,41.565670013427734,41.60173416137695,44.41785430908203
252,8.4,assimilation_0_79_percent,4.085567951202393,4.279458999633789,40.37383270263672,41.62028121948242,41.65559005737305,44.46127700805664
253,8.433333333333334,assimilation_0_79_percent,4.094493389129639,4.286921501159668,40.4039306640625,41.68670654296875,41.68364334106445,44.52719497680664
254,8.466666666666667,assimilation_0_79_percent,4.09194803237915,4.285531997680664,40.31306457519531,41.64100646972656,41.5964241027832,44.489131927490234
255,8.5,assimilation_0_79_percent,4.098153114318848,4.287586212158203,40.347808837890625,41.67353820800781,41.60551452636719,44.469940185546875
256,8.533333333333333,assimilation_0_79_percent,4.106687545776367,4.294816017150879,39.67457962036133,40.86693572998047,40.99618911743164,43.83038330078125
257,8.566666666666666,assimilation_0_79_percent,4.10617208480835,4.295694351196289,40.35871124267578,41.71905517578125,41.6317138671875,44.544334411621094
258,8.6,assimilation_0_79_percent,4.107879161834717,4.297546863555908,40.373802185058594,41.73040008544922,41.64126205444336,44.551239013671875
