camera,frame,segment,filename,psnr_full_db,ssim_full,psnr_tissue_db,ssim_tissue,psnr_tissue_layer_db,ssim_tissue_layer,lpips_tissue_layer_alex_v0.1,tissue_pixels,tissue_union_crop_width,tissue_union_crop_height
stereo_left,240,assimilation_0_79_percent,000240.png,9.227629115566092,0.2620980441570282,17.511188473152817,0.7415120601654053,16.406234830774657,0.8141922950744629,0.4558344781398773,739558,1329,1092
stereo_left,241,assimilation_0_79_percent,000241.png,9.225881367176447,0.26166343688964844,17.452031140165307,0.7403422594070435,16.385002024080137,0.8134950399398804,0.4550597071647644,739567,1328,1091
stereo_left,242,assimilation_0_79_percent,000242.png,9.2253217705836,0.2615222632884979,17.400155857716424,0.7399190664291382,16.38126508652134,0.8136369585990906,0.45485079288482666,739724,1328,1091
stereo_left,243,assimilation_0_79_percent,000243.png,9.22450159237861,0.2613827884197235,17.355861199836514,0.7395905256271362,16.375204328123154,0.8137169480323792,0.45476606488227844,739638,1329,1090
stereo_left,244,assimilation_0_79_percent,000244.png,9.22384014893407,0.26115283370018005,17.309670273590207,0.7388437390327454,16.3717989086185,0.813650906085968,0.4546712636947632,739785,1329,1090
stereo_left,245,assimilation_0_79_percent,000245.png,9.223976272473989,0.2610395550727844,17.28356262632121,0.7385829091072083,16.368039308709974,0.813515841960907,0.4544757008552551,739772,1328,1089
stereo_left,246,assimilation_0_79_percent,000246.png,9.223582797796334,0.26082319021224976,17.254882624160434,0.7380945682525635,16.36110691328944,0.8132987022399902,0.4540470838546753,739661,1328,1088
stereo_left,247,assimilation_0_79_percent,000247.png,9.223595245555071,0.2607320249080658,17.227072093047223,0.7378494143486023,16.363624944356992,0.813434362411499,0.4538962244987488,739778,1328,1088
stereo_left,248,assimilation_0_79_percent,000248.png,9.22393107790312,0.26061469316482544,17.207439709962,0.7375447154045105,16.364250740343362,0.8133879899978638,0.45330893993377686,739717,1328,1087
stereo_left,249,assimilation_0_79_percent,000249.png,9.223811734021666,0.26052427291870117,17.178257287681703,0.7371842861175537,16.364306075273348,0.8134405612945557,0.4530700743198395,739887,1328,1087
stereo_left,250,assimilation_0_79_percent,000250.png,9.224271266555773,0.2604115605354309,17.163339135049,0.7368884086608887,16.363093771403463,0.813218355178833,0.4582694172859192,739888,1327,1086
stereo_left,251,assimilation_0_79_percent,000251.png,9.224523515919698,0.2603302597999573,17.151449207942864,0.7367500066757202,16.363577321717923,0.8131985068321228,0.45810022950172424,739801,1327,1085
stereo_left,252,assimilation_0_79_percent,000252.png,9.22481990057711,0.2602967619895935,17.13500510600426,0.7365630269050598,16.36827837299287,0.8133314251899719,0.4579195976257324,739870,1327,1085
stereo_left,253,assimilation_0_79_percent,000253.png,9.225357504640396,0.26017501950263977,17.125484093506575,0.736240804195404,16.370119117917707,0.813201367855072,0.45762139558792114,739822,1327,1084
stereo_left,254,assimilation_0_79_percent,000254.png,9.225582744250588,0.2600992023944855,17.109629267920035,0.7359071969985962,16.373603943240475,0.8132317066192627,0.4576930105686188,739951,1327,1084
stereo_left,255,assimilation_0_79_percent,000255.png,9.225807183317894,0.26000091433525085,17.105491602668984,0.7358074188232422,16.369229853051813,0.8129957318305969,0.46208059787750244,739804,1326,1083
stereo_left,256,assimilation_0_79_percent,000256.png,9.225644741337701,0.25987163186073303,17.096521231277226,0.7356135845184326,16.368740063700468,0.8130025267601013,0.46199607849121094,739705,1326,1083
stereo_left,257,assimilation_0_79_percent,000257.png,9.225946617530148,0.2597704529762268,17.08393498032249,0.7352842092514038,16.372685541637395,0.813016414642334,0.46211081743240356,739846,1326,1083
stereo_left,258,assimilation_0_79_percent,000258.png,9.22591845958092,0.25973328948020935,17.06664592679542,0.7350592613220215,16.369438126679203,0.8128900527954102,0.46205052733421326,740075,1326,1082
stereo_left,259,assimilation_0_79_percent,000259.png,9.226912491567191,0.2596770226955414,17.07456227263541,0.7351067066192627,16.37941328635535,0.8130488991737366,0.4615249037742615,739880,1326,1082
stereo_left,260,assimilation_0_79_percent,000260.png,9.22716299860731,0.25962111353874207,17.074491331919948,0.735115647315979,16.382370989147663,0.8131426572799683,0.46181541681289673,739779,1326,1082
stereo_left,261,assimilation_0_79_percent,000261.png,9.226941468399271,0.25948646664619446,17.063530077283524,0.7347379922866821,16.377403493486376,0.8128600716590881,0.4616174101829529,739811,1326,1081
stereo_left,262,assimilation_0_79_percent,000262.png,9.227224747427297,0.2594315707683563,17.061763049561126,0.7346467971801758,16.37640035052236,0.8127272129058838,0.4615781307220459,739732,1325,1081
stereo_left,263,assimilation_0_79_percent,000263.png,9.22784526347513,0.25944653153419495,17.06408962139548,0.7347912192344666,16.38270545268296,0.8129009008407593,0.4610435366630554,739655,1325,1081
stereo_left,264,assimilation_0_79_percent,000264.png,9.227644012633204,0.2593939006328583,17.050401501324068,0.7345571517944336,16.382548592759772,0.812875509262085,0.46116000413894653,739825,1325,1081
stereo_left,265,assimilation_0_79_percent,000265.png,9.228319038816,0.2594181299209595,17.0521191859537,0.7346516251564026,16.384622344622912,0.8128377199172974,0.46142134070396423,739814,1325,1080
stereo_left,266,assimilation_0_79_percent,000266.png,9.228449613775327,0.2594173550605774,17.05305974918292,0.7347999215126038,16.387151586362773,0.8129647970199585,0.4613584876060486,739699,1325,1080
stereo_left,267,assimilation_0_79_percent,000267.png,9.228958947819306,0.2592850923538208,17.05250203462279,0.7343851327896118,16.392493314604508,0.8128758072853088,0.46096867322921753,739741,1325,1080
stereo_left,268,assimilation_0_79_percent,000268.png,9.229375941806278,0.259319931268692,17.048805447203957,0.7344648838043213,16.396275916862916,0.8129865527153015,0.4604574143886566,739847,1325,1080
stereo_left,269,assimilation_0_79_percent,000269.png,9.229624423147305,0.2592352628707886,17.051063551979233,0.7343220114707947,16.399217591989682,0.8129563331604004,0.46081531047821045,739778,1325,1080
stereo_left,270,assimilation_0_79_percent,000270.png,9.22953391684702,0.25925928354263306,17.046793581725446,0.7344399690628052,16.403088744609246,0.8132286667823792,0.4607211947441101,739795,1325,1081
stereo_left,271,assimilation_0_79_percent,000271.png,9.229632010587508,0.2591102123260498,17.046693176836683,0.7341115474700928,16.39667320013877,0.812781035900116,0.4607480764389038,739707,1324,1080
stereo_left,272,assimilation_0_79_percent,000272.png,9.230089449329292,0.25912797451019287,17.05101145387644,0.7342448234558105,16.400393760738964,0.8129037022590637,0.4606826901435852,739614,1324,1080
stereo_left,273,assimilation_0_79_percent,000273.png,9.230379167386559,0.2589741051197052,17.04727432790809,0.7337573170661926,16.40214783602307,0.8127050995826721,0.46051275730133057,739622,1324,1080
stereo_left,274,assimilation_0_79_percent,000274.png,9.230855387700954,0.2590148448944092,17.046695635704193,0.7338747382164001,16.406347990935593,0.8128474950790405,0.4604715406894684,739578,1324,1080
stereo_left,275,assimilation_0_79_percent,000275.png,9.230948361105797,0.25905296206474304,17.045052602958556,0.734082043170929,16.40620265139235,0.8129681944847107,0.46057644486427307,739499,1324,1080
stereo_left,276,assimilation_0_79_percent,000276.png,9.230510617406463,0.25883376598358154,17.040618289198054,0.7336268424987793,16.401002626450815,0.812701940536499,0.46093377470970154,739331,1324,1080
stereo_left,277,assimilation_0_79_percent,000277.png,9.23307319677763,0.2580016553401947,17.300812533830623,0.737026035785675,16.41050584167611,0.8132224082946777,0.46219363808631897,732738,1324,1080
stereo_left,278,assimilation_0_79_percent,000278.png,9.206695135542848,0.25593891739845276,17.222100305913152,0.7359694838523865,16.16521812965822,0.80980384349823,0.4678999185562134,727625,1324,1080
stereo_left,279,assimilation_0_79_percent,000279.png,9.18161276359951,0.2550314664840698,16.8604905834276,0.731350839138031,15.9501118523459,0.8062073588371277,0.47297537326812744,730150,1324,1080
stereo_left,280,assimilation_0_79_percent,000280.png,9.166156300426971,0.25513726472854614,16.56010373655861,0.727831244468689,15.828156082577639,0.8043239116668701,0.4766294062137604,734432,1326,1079
stereo_left,281,assimilation_0_79_percent,000281.png,9.1580272139891,0.25574544072151184,16.41810830911755,0.7267910838127136,15.772738097638218,0.804200291633606,0.4724099338054657,736765,1328,1080
stereo_left,282,assimilation_0_79_percent,000282.png,9.151451099093075,0.2561708688735962,16.344067670360964,0.7267686724662781,15.716248988431438,0.8037557601928711,0.47470754384994507,737192,1329,1079
stereo_left,283,assimilation_0_79_percent,000283.png,9.144234700668203,0.2562069892883301,16.25484929762038,0.7263725399971008,15.653596895874903,0.8028292059898376,0.474955677986145,737444,1328,1079
stereo_left,284,assimilation_0_79_percent,000284.png,9.13873704866585,0.2559938430786133,16.17741316419898,0.7254016995429993,15.609432287981369,0.8019930720329285,0.4752221405506134,737759,1328,1079
stereo_left,285,assimilation_0_79_percent,000285.png,9.135185227367938,0.25588107109069824,16.12139099489469,0.7247235178947449,15.583136037935333,0.8015679121017456,0.4754292368888855,738063,1328,1080
stereo_left,286,assimilation_0_79_percent,000286.png,9.133010209740336,0.25594744086265564,16.085259507421036,0.7247109413146973,15.568618488893968,0.8015385866165161,0.47562527656555176,738281,1328,1081
stereo_left,287,assimilation_0_79_percent,000287.png,9.131865217707366,0.2559329569339752,16.060779283917896,0.7244251370429993,15.560746798819043,0.8013378381729126,0.47609269618988037,738592,1328,1081
stereo_left,288,assimilation_0_79_percent,000288.png,9.131896746655926,0.2559604048728943,16.050511932343994,0.7243878245353699,15.562497321910474,0.8013766407966614,0.47653070092201233,738889,1328,1081
stereo_left,289,assimilation_0_79_percent,000289.png,9.248663402390866,0.25987136363983154,16.20486078016044,0.7276643514633179,16.887886504175082,0.817878007888794,0.46826687455177307,767688,1328,1080
stereo_left,290,assimilation_0_79_percent,000290.png,9.250072929033147,0.2598128318786621,16.21308672601468,0.7275006175041199,16.90393808083767,0.8179721236228943,0.4682401418685913,767804,1328,1080
stereo_left,291,assimilation_0_79_percent,000291.png,9.251773244982775,0.2598079442977905,16.22483881372808,0.7273954749107361,16.91914098756181,0.8179844617843628,0.46767711639404297,767928,1328,1079
stereo_left,292,assimilation_0_79_percent,000292.png,9.25355896650076,0.259928822517395,16.239754663036262,0.7276813387870789,16.93857811529481,0.8183406591415405,0.46727874875068665,767969,1328,1079
stereo_left,293,assimilation_0_79_percent,000293.png,9.255062211412868,0.25996673107147217,16.252802105377146,0.7277968525886536,16.95241778539826,0.8184280395507812,0.4668222963809967,767955,1327,1079
stereo_left,294,assimilation_0_79_percent,000294.png,9.256258965739047,0.26001089811325073,16.263436432566884,0.7279052138328552,16.965898618575228,0.818616509437561,0.466724157333374,767969,1327,1079
stereo_left,295,assimilation_0_79_percent,000295.png,9.257130704882545,0.26009443402290344,16.27094184862424,0.7281250357627869,16.976590099201626,0.8188353776931763,0.46639400720596313,767984,1327,1079
stereo_left,296,assimilation_0_79_percent,000296.png,9.257744872045905,0.2600988745689392,16.275113361537635,0.7280798554420471,16.98454461347709,0.8189020752906799,0.4663769602775574,768023,1327,1079
stereo_left,297,assimilation_0_79_percent,000297.png,9.258262563514489,0.26012909412384033,16.27813922020389,0.7281312942504883,16.99103306789139,0.8190003633499146,0.46653756499290466,768082,1327,1079
stereo_left,298,assimilation_0_79_percent,000298.png,9.258694383949354,0.2601684629917145,16.281155163171533,0.7282043695449829,16.997236256396896,0.8191092014312744,0.4662942886352539,768125,1327,1079
stereo_left,299,assimilation_0_79_percent,000299.png,9.259057768333856,0.26021865010261536,16.284104094636838,0.728335976600647,17.00297645540122,0.8192363381385803,0.4661978483200073,768142,1327,1079
stereo_right,240,assimilation_0_79_percent,000240.png,9.377551848414637,0.25467848777770996,17.639264598275638,0.7402396202087402,16.565085617422582,0.8211451768875122,0.42942729592323303,717814,1344,1106
stereo_right,241,assimilation_0_79_percent,000241.png,9.37587192341925,0.2543211877346039,17.578387967276562,0.7392517924308777,16.5494702987522,0.8207522034645081,0.42910343408584595,717829,1344,1105
stereo_right,242,assimilation_0_79_percent,000242.png,9.375465284726014,0.25409650802612305,17.524485974173967,0.7384666204452515,16.543716003683045,0.8205986618995667,0.42871639132499695,717993,1343,1105
stereo_right,243,assimilation_0_79_percent,000243.png,9.37483536418951,0.2539824843406677,17.477565993168135,0.7382338643074036,16.542207744328635,0.8209089040756226,0.42919600009918213,717961,1344,1105
stereo_right,244,assimilation_0_79_percent,000244.png,9.37444058957419,0.25379738211631775,17.43082111684522,0.7375411987304688,16.540512535830757,0.820885956287384,0.42888355255126953,718082,1344,1105
stereo_right,245,assimilation_0_79_percent,000245.png,9.374717404352818,0.25370073318481445,17.404067075782883,0.7373550534248352,16.540789006280946,0.8209415674209595,0.4280603528022766,718062,1344,1104
stereo_right,246,assimilation_0_79_percent,000246.png,9.374351777234995,0.2533835768699646,17.374322573833293,0.7364851236343384,16.5360997807062,0.8206092715263367,0.428261399269104,717962,1343,1104
stereo_right,247,assimilation_0_79_percent,000247.png,9.374489339075017,0.25339609384536743,17.345574496627655,0.7365846633911133,16.534600719727322,0.8207516670227051,0.4275738596916199,718041,1343,1103
stereo_right,248,assimilation_0_79_percent,000248.png,9.374814069540198,0.25324562191963196,17.324008769046998,0.7361924052238464,16.535362025038886,0.8206719756126404,0.43242591619491577,717991,1343,1102
stereo_right,249,assimilation_0_79_percent,000249.png,9.374637271944504,0.25313058495521545,17.291158990278383,0.735724151134491,16.531800337622432,0.8205411434173584,0.4366280734539032,718154,1342,1102
stereo_right,250,assimilation_0_79_percent,000250.png,9.375165444606413,0.25303661823272705,17.274669813293393,0.7354501485824585,16.534142908018413,0.8204960227012634,0.4360980987548828,718170,1342,1101
